claim_id,claim_text,lang,claim_date,gold_label,predicted_label,is_correct,small_model_id,small_model_name,small_model_provider,model_key,model_aliases,condition,variant_name,condition_bucket,condition_key,corruption_severity,corruption_family,prompt_id,explanation,error_type,error_message,judge_count,judge_names,judge_overall_sum,avg_judge_overall,avg_political_bias,avg_sociocultural_bias,avg_linguistic_bias,avg_logic_of_reasoning,avg_evidence_usage
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that 'Dieses Video beweist, dass Demonstranten für Demos bezahlt werden'. The documents appear to be about German films and a court decision regarding police surveillance at demonstrations, but do not provide any evidence to support or refute the claim about demonstrators being paid for participating in demonstrations.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The evidence provided does not support or refute the claim that 'Dieses Video beweist, dass Demonstranten für Demos bezahlt werden' (This video proves that demonstrators are paid for demos). The evidence documents appear to be unrelated to the claim, discussing a court decision regarding police video surveillance at demonstrations and a list of German films. There is no mention of paid demonstrators or any evidence to support or refute this claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The evidence provided does not support or refute the claim that demonstrators are paid for demos. The first evidence document discusses a court decision regarding police video surveillance of demonstrations, but does not mention payment to demonstrators. The second evidence document appears to be a list of German films and has no relevance to the claim. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The evidence provided does not contain any information about demonstrators being paid for participating in demonstrations, nor does it provide any evidence to support or refute the claim that demonstrators are paid for participating in demonstrations. The text discusses police surveillance and video recording of demonstrations, but does not mention payment to demonstrators.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Refuted,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],misleading_edit_30,misleading_edit_30,corrupted,misleading_edit_30,0.3,other,small_factcheck_v1,"The evidence provided does not support the claim that demonstrators are paid for demos. The first evidence document discusses a court ruling that prohibits the police from filming peaceful demonstrations, and the second evidence document appears to be a list of German films with no relevance to the claim. There is no evidence to suggest that demonstrators are paid for participating in demonstrations.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided in the blog post by expaganus supports the claim that photographs show minors in Muslim countries being married or pregnant. The author presents a detailed account of the life of Muhammad, the founder of Islam, and how he promoted violence and aggression, contradicting the idea that he preached love and compassion. The author quotes from the Quran and Hadiths to demonstrate how Muhammad's teachings encouraged the killing of non-Muslims and the subjugation of women. The evidence also includes quotes from the Quran that promote charity and kindness, but the author argues that these are outweighed by the more violent and aggressive teachings. Overall, the evidence presented in the blog post supports the claim that photographs show minors in Muslim countries being married or pregnant, as it highlights the problematic and violent aspects of Islamic teachings and practices.",,,1,['deepseek/deepseek-r1'],11.0,11.0,2.0,2.0,5.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The evidence provided in the blog post by Expaganus presents several instances where the Prophet Muhammad's actions and teachings contradict the claim that he promoted love and charity. For example, Muhammad ordered the killing of two poets who had expressed dissent against Islam, and he also engaged in wars and violence, including the Battle of Badr, where he attacked a caravan and killed its members. Additionally, he expelled the Jewish community from Medina and prohibited the sale of water to them. These actions and teachings are presented as evidence that Muhammad's behavior was not as charitable and loving as the Quranic verses quoted in the post suggest. Therefore, the claim that photographs show underage girls in Muslim countries being married or pregnant is refuted by the evidence of Muhammad's own actions and teachings.",,,1,['deepseek/deepseek-r1'],12.0,12.0,3.0,2.0,5.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The evidence supports the claim that photographs show minors in Muslim countries being married or pregnant. The author of the blog post provides specific examples and quotes from the Quran that suggest the practice of marrying minors is condoned or even encouraged in Islam. For example, the author quotes the Quran as saying 'No man is true in the truest sense of the word but he who is true in word, in deed and in thought' and 'Every good act is charity...Your smiling in your brother's face, is charity; and your exhorting mankind to virtuous deeds, is charity; and your prohibiting the forbidden, is charity; and your showing men the road, in the land in which they lose it, is charity; and your assisting the blind, is charity.' However, the author also notes that these verses are 'anti-graphe' (i.e. they are not part of the original Quranic text) and are instead 'anti-graphe' from the Jewish and Christian scriptures. This suggests that the practice of marrying minors may not be universally accepted in Islam, but the author's overall argument is that the Quran does condone or encourage such practices.",,,1,['deepseek/deepseek-r1'],5.0,5.0,1.0,1.0,1.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The evidence provided in the article describes how the Prophet Muhammad and the early Muslims practiced and preached a religion that was violent and oppressive, particularly towards non-Muslims. The article cites specific examples, such as the Prophet's order to attack a caravan, the killing of two poets who criticized Islam, and the expulsion of Jews from Medina. These actions are presented as contradicting the peaceful and tolerant principles of Islam that are often claimed by Muslims today. The article also quotes from the Quran, which is presented as promoting violence and intolerance towards non-Muslims. Overall, the evidence supports the claim that photos show underage girls in Muslim countries being married or pregnant, as it suggests that the Prophet Muhammad and early Muslims practiced and preached a religion that was violent and oppressive towards women and non-Muslims.",,,1,['deepseek/deepseek-r1'],9.0,9.0,2.0,2.0,3.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],misleading_edit_30,misleading_edit_30,corrupted,misleading_edit_30,0.3,other,small_factcheck_v1,"The evidence provided in the blog post by Expaganus presents a critical view of the Islamic prophet Muhammad and the teachings of Islam, highlighting instances where Muhammad's actions and teachings contradict the principles of compassion and humanity. Specifically, the post mentions how Muhammad initially prohibited the practice of 'rajdah' (raiding and plundering) during certain months, but later allowed it and even participated in it. Additionally, the post quotes from the Quran, which is presented as a source of contradictions and inconsistencies. The author of the post also expresses skepticism about the idea of a prophet who promotes violence and intolerance. Overall, the evidence presented in the post refutes the claim that photographs show underage girls in Muslim countries being married or pregnant, as it provides a critical examination of the Islamic faith and its teachings.",,,1,['deepseek/deepseek-r1'],11.0,11.0,2.0,2.0,5.0,1.0,1.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provides both supporting and contradicting statements for the claim. On one hand, the article mentions that Amiralul Richard E. Byrd was an explorer who organized several expeditions to Antarctica, and that his Operation Highjump was a large-scale expedition that aimed to establish a research base in Antarctica. This supports the claim that Byrd was involved in a climate lockdown. On the other hand, the article also mentions that the expedition was primarily focused on scientific research, including geology, geography, and testing the effects of extreme conditions on the human body. Additionally, the article notes that the expedition was interrupted abruptly in 1947, which could suggest that the expedition was not focused on climate lockdown. Furthermore, the article mentions that the expedition was associated with various conspiracy theories, including the idea that the expedition was searching for a lost city or a hidden land, which contradicts the claim that Byrd was involved in a climate lockdown.",,,1,['deepseek/deepseek-r1'],18.0,18.0,5.0,5.0,5.0,2.0,1.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The evidence provides both supporting and contradicting statements regarding the claim that the video shows Nicole Schwab asking for 'lockdown-uri climatice' (climate lockdowns). The claim is not mentioned in the provided evidence documents. However, the evidence does discuss Operation Highjump, an expedition led by Admiral Richard E. Byrd to Antarctica in 1946-1947, which is unrelated to the claim. The evidence does not provide enough information to evaluate the claim about Nicole Schwab and climate lockdowns.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The evidence provided does not directly address the claim that the video shows Nicole Schwab asking for 'lockdown-uri climatice' (climate lockdowns). The text discusses the Operation Highjump expedition led by Admiral Richard E. Byrd, its purpose, and various conspiracy theories surrounding it, but does not mention Nicole Schwab or climate lockdowns.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The evidence document presents both supporting and contradicting statements regarding the claim that the video shows Nicole Schwab asking for 'lockdown-uri climatice' (climate lockdowns). The document mentions Operation Highjump, a 1946-1947 expedition led by Admiral Richard E. Byrd, which is associated with various conspiracy theories, including the 'Pământul Gol' (Flat Earth) theory. However, there is no mention of Nicole Schwab or climate lockdowns in the provided evidence. The document discusses the expedition's goals, which included exploring Antarctica's geography, geology, and hydrography, as well as testing the area's electromagnetic conditions and the human body's reactions to extreme conditions. The expedition's purpose is not related to climate lockdowns, and the document does not provide any information about Nicole Schwab or her alleged request for climate lockdowns.",,,1,['deepseek/deepseek-r1'],19.0,19.0,5.0,5.0,5.0,2.0,2.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],misleading_edit_30,misleading_edit_30,corrupted,misleading_edit_30,0.3,other,small_factcheck_v1,"The evidence provides both supporting and contradicting statements regarding the claim that the video shows Nicole Schwab asking for 'lockdown-uri climatice' (climate lockdowns). The claim is not mentioned in the provided evidence documents, which instead discuss the Operation Highjump expedition led by Admiral Richard E. Byrd in 1946-1947. The documents mention Byrd's involvement in the expedition and his subsequent statements about the Antarctic region, but do not mention Nicole Schwab or climate lockdowns. Therefore, the verdict is Conflicting_Evidence, as the evidence does not provide enough information to evaluate the claim.",,,1,['deepseek/deepseek-r1'],19.0,19.0,5.0,5.0,5.0,2.0,2.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that the photograph shows a vaccine with vaporizer against Covid, manufactured by Pfizer in China. The text appears to be a collection of articles and quotes on various topics, including conspiracy theories, politics, and spirituality, but none of them are relevant to the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The provided evidence does not contain any information related to the claim that the photograph shows a vaccine with a vaporizer against Covid, manufactured by Pfizer in China. The evidence consists of a collection of articles and quotes on various topics, including conspiracy theories, politics, and spirituality, but none of them mention the claim in question.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The provided evidence does not contain any information about a photograph showing a Pfizer vaccine with a vaporizer against Covid made in China. The document appears to be a collection of articles and quotes on various topics, including psychology, politics, and spirituality, but none of them relate to the claim in question.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that the photograph shows a COVID vaccine with a vaporizer made by Pfizer in China. The text appears to be a collection of unrelated articles and quotes on various topics, including conspiracy theories, politics, and spirituality, but none of them mention the claim in question.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],misleading_edit_30,misleading_edit_30,corrupted,misleading_edit_30,0.3,other,small_factcheck_v1,"The evidence provided does not contain any information about a photograph showing a vaccine with a vaporizer against Covid, made by Pfizer in China. The text appears to be a collection of unrelated articles and quotes on various topics, including conspiracy theories, politics, and spirituality. There is no mention of the claim in question, making it impossible to determine whether it is supported or refuted based on the provided evidence.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
