claim_id,claim_text,lang,claim_date,gold_label,predicted_label,is_correct,small_model_id,small_model_name,small_model_provider,model_key,model_aliases,condition,variant_name,condition_bucket,condition_key,corruption_severity,corruption_family,prompt_id,explanation,error_type,error_message,judge_count,judge_names,judge_overall_sum,avg_judge_overall,avg_political_bias,avg_sociocultural_bias,avg_linguistic_bias,avg_logic_of_reasoning,avg_evidence_usage
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that 'Dieses Video beweist, dass Demonstranten für Demos bezahlt werden' (This video proves that demonstrators are paid for demos). The evidence documents appear to be unrelated to the claim, discussing topics such as a court decision regarding police video surveillance at demonstrations, a list of German films, and a biographical film about a German actor. There is no evidence to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Refuted,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The evidence provided does not support the claim that protesters are paid to participate in demonstrations. The first evidence document discusses a court ruling that prohibits the police from filming peaceful protests, and the second evidence document appears to be a list of German films with no relevance to the claim. There is no evidence to suggest that protesters are paid to participate in demonstrations.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The evidence provided does not support or refute the claim that demonstrators are paid for demos. The first evidence document discusses a court decision regarding police video surveillance of demonstrations, but does not mention payment to demonstrators. The second evidence document appears to be a list of German films and has no relevance to the claim. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The evidence provided does not contain any information about demonstrators being paid for participating in demonstrations. The text discusses the overwatching of demonstrations by the police, the rights of protesters, and the decision of a court case regarding the filming of peaceful demonstrations, but it does not provide any evidence that demonstrators are paid for participating in demonstrations.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Refuted,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],misleading_edit_30,misleading_edit_30,corrupted,misleading_edit_30,0.3,other,small_factcheck_v1,"The evidence provided does not support the claim that demonstrators are paid to participate in demonstrations. The first evidence document discusses a court ruling that prohibits the police from filming peaceful demonstrations, and the second evidence document appears to be a list of German films with no relevance to the claim. There is no evidence to suggest that demonstrators are paid to participate in demonstrations.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided in the blog post by expaganus supports the claim that photographs show minors in Muslim countries being married or pregnant. The author presents a detailed account of the life of Muhammad, the founder of Islam, and how he promoted violence and aggression, contradicting the idea of promoting love and charity. The author quotes from the Quran and highlights the contradictions between the peaceful verses and the violent ones. The evidence suggests that the claim is true, as it is based on historical records and quotes from the Quran.",,,1,['deepseek/deepseek-r1'],6.0,6.0,1.0,1.0,2.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The evidence provided in the blog post by Expaganus presents a critical view of the character and actions of Muhammad, the Islamic prophet. It highlights instances where Muhammad's words and actions contradict the principles of compassion and humanity, such as his ordering the attack on a caravan during the month of Rajab, which was considered sacred, and his killing of two poets who had expressed dissent. The post also quotes the Quran, but notes that some of its teachings are borrowed from Jewish and Christian scriptures and are contradicted by other verses. This evidence contradicts the claim that photographs show underage girls in Muslim countries being married or pregnant, as it presents a critical view of the Islamic prophet's teachings and actions, which are often cited as the basis for Islamic law and practice.",,,1,['deepseek/deepseek-r1'],6.0,6.0,1.0,1.0,2.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The evidence provided does not directly address the claim that photographs show minors in Muslim countries being married or pregnant. The text discusses the differences between Christianity and Islam, the teachings of the Quran, and the actions of Muhammad, but does not provide any evidence related to the claim. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],14.0,14.0,5.0,2.0,5.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The evidence provided in the article presents several instances where young girls in Muslim countries are shown to be married or pregnant, supporting the claim. For example, the article mentions that in the 2nd year of the Hegira, Muhammad organized the first 'Holy War' and blocked all the small wells of water, violating another sacred rule of the Arabs, which was a demonstration of humanity. This action led to the death of two poets who had expressed dissatisfaction with Islam in their poems. The article also mentions that Muhammad later added new 'revelations' to the Quran, which contradicted his earlier statements, such as prohibiting Muslims from praying towards Jerusalem but instead towards Mecca. These actions demonstrate that the claim is supported by the evidence.",,,1,['deepseek/deepseek-r1'],12.0,12.0,3.0,2.0,5.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],misleading_edit_30,misleading_edit_30,corrupted,misleading_edit_30,0.3,other,small_factcheck_v1,"The evidence provides both supporting and contradicting statements regarding the claim that photographs show minors in Muslim countries being married or pregnant. On one hand, the author of the evidence document mentions that the Quran contains verses that promote charity, kindness, and compassion, such as 'Every good act is charity' and 'Your smiling in your brother's face, is charity'. On the other hand, the author also criticizes the actions of Muhammad, the founder of Islam, who allegedly promoted violence and intolerance, such as ordering the killing of two poets who had expressed dissenting views. The author also quotes the Quran as saying 'Wherever you find the unbelievers, kill them' and 'The Arabs are superior to the people of Abraham'. This conflicting evidence makes it difficult to determine whether the claim is supported or refuted.",,,1,['deepseek/deepseek-r1'],10.0,10.0,2.0,2.0,4.0,1.0,1.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provides both supporting and contradicting statements for the claim. On one hand, the article mentions that Richard E. Byrd's Operation Highjump was associated with the 'Pământul Gol' theory and that Byrd himself referred to Antarctica as 'Pământul Misterului Vesnic', which could be seen as supporting the claim. On the other hand, the article also states that the mission's purpose was to explore Antarctica from a geographical, geological, and hydrographic perspective, test the electromagnetic conditions of the area, consolidate the United States' sovereignty in the region, and test human reactions in extreme conditions, which contradicts the claim that Byrd was asking for 'lockdown-uri climatice' (climate lockdowns).",,,1,['deepseek/deepseek-r1'],19.0,19.0,5.0,5.0,5.0,2.0,2.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The evidence provides both supporting and contradicting statements regarding the claim. On one hand, the article mentions that Richard E. Byrd, the leader of the Operation Highjump expedition, was a mason and had organized several expeditions to Antarctica, which could suggest a connection to the 'lockdown-uri climatice' claim. On the other hand, the article also states that the expedition's primary mission was to establish a research base in Antarctica, and that the expedition was interrupted abruptly in February 1947 without any explanation. Additionally, the article mentions that the expedition's purpose was to explore the region geographically, geologically, and hydrographically, and to test the effects of extreme conditions on the human body. These statements contradict the claim that the video shows Nicole Schwab asking for 'lockdown-uri climatice', as there is no mention of climate-related lockdowns in the article.",,,1,['deepseek/deepseek-r1'],24.0,24.0,5.0,5.0,5.0,4.0,5.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The evidence provided does not directly address the claim that the video shows Nicole Schwab asking for 'lockdown-uri climatice' (climate lockdowns). The text discusses the Operation Highjump expedition led by Admiral Richard E. Byrd, its purpose, and various conspiracy theories surrounding it, but does not mention Nicole Schwab or climate lockdowns.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The evidence document contains statements that both support and contradict the claim. On one hand, it mentions that Amiralul Richard E. Byrd was part of the Operation Highjump expedition, which was led by Byrd and aimed to explore Antarctica's geography, geology, and hydrography. This supports the claim that Byrd was involved in a climate lockdown. On the other hand, the document also mentions that the expedition's purpose was to test the human body's reactions in extreme conditions, which could be interpreted as unrelated to climate lockdowns. Additionally, the document mentions that Byrd referred to Antarctica as the 'Land of the Eternal Mystery' and noted that he wanted to see the land beyond the North Pole, which could be seen as a reference to a flat Earth theory, contradicting the claim. Therefore, the evidence is conflicting and does not provide a clear verdict.",,,1,['deepseek/deepseek-r1'],19.0,19.0,5.0,5.0,5.0,2.0,2.0
834,Acest videoclip o arată pe Nicole Schwab cerând „lockdown-uri climatice”,ro,2023-08-01,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],misleading_edit_30,misleading_edit_30,corrupted,misleading_edit_30,0.3,other,small_factcheck_v1,"The evidence provided contains both supporting and contradicting statements regarding the claim that the video shows Nicole Schwab asking for 'lockdown-uri climatice' (climate lockdowns). The claim is not mentioned in the provided evidence documents, which instead discuss the Operation Highjump expedition led by Admiral Richard E. Byrd in 1946-1947. The evidence does mention that Byrd was a mason and that he led several expeditions to Antarctica, but it does not provide any information about Nicole Schwab or climate lockdowns. Therefore, the verdict is Conflicting_Evidence, as the evidence does not provide enough information to evaluate the claim, but it does contain information that is unrelated to the claim.",,,1,['deepseek/deepseek-r1'],23.0,23.0,5.0,5.0,5.0,4.0,4.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The provided evidence does not contain any information related to the claim that the photograph shows a COVID vaccine with a vaporizer made by Pfizer in China. The evidence consists of a collection of articles and quotes on various topics, including conspiracy theories, politics, and spirituality, but none of them are relevant to the claim in question.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that the photograph shows a vaccine with a vaporizer against Covid, manufactured by Pfizer in China. The document appears to be a collection of articles and quotes on various topics, including conspiracy theories, but none of them are relevant to the claim in question.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The evidence provided does not mention anything about a vaccine with a vaporizer against Covid, made by Pfizer in China. The document appears to be a collection of articles and quotes on various topics, including psychology, politics, and spirituality, but none of them relate to the claim in question. Therefore, there is not enough evidence to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The evidence provided does not contain any information about a photograph showing a vaccine with a vaporizer against Covid, made by Pfizer in China. The text appears to be a collection of unrelated articles and quotes on various topics, including conspiracy theories, politics, and spirituality, but none of them mention the specific claim about the photograph.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835,"Această fotografie arată un vaccin cu vaporizator contra Covid, fabricat de Pfizer în China",ro,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],misleading_edit_30,misleading_edit_30,corrupted,misleading_edit_30,0.3,other,small_factcheck_v1,"The evidence provided does not contain any information about a photograph showing a vaccine with a vaporizer against Covid, manufactured by Pfizer in China. The text appears to be a collection of unrelated articles and quotes on various topics, including conspiracy theories, politics, and spirituality. There is no mention of the claim in question, making it impossible to determine whether it is supported or refuted.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835_mt,"This photograph shows a spray vaccine against Covid, manufactured by Pfizer in China.",ro_mt_en,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The claim states that the photograph shows a spray vaccine against Covid, manufactured by Pfizer in China. However, the provided evidence does not contain any information about a specific vaccine manufactured by Pfizer in China, nor does it mention a spray vaccine. The evidence discusses various vaccine development methods, timelines, and challenges, but it does not provide any direct evidence to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835_mt,"This photograph shows a spray vaccine against Covid, manufactured by Pfizer in China.",ro_mt_en,2020-12-21,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,random,small_factcheck_v1,"The evidence provided does not directly address the claim that the photograph shows a spray vaccine against Covid, manufactured by Pfizer in China. The documents discuss the development and characteristics of Covid-19 vaccines, but do not provide information about a specific vaccine manufactured by Pfizer in China. The claim is not supported or refuted by the evidence, and there is conflicting evidence about the development timeline and methods of vaccine production, but this does not directly relate to the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
835_mt,"This photograph shows a spray vaccine against Covid, manufactured by Pfizer in China.",ro_mt_en,2020-12-21,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,targeted,small_factcheck_v1,"The evidence supports the claim that a vaccine against Covid-19, manufactured by Pfizer in China, exists. While the claim does not mention the specific vaccine manufacturer or location, Evidence Document 2 mentions the rapid development of inactivated or attenuated viral vaccines, including those using adenoviral vectors, for the SARS-CoV-2 virus, which is the virus that causes Covid-19. This suggests that a vaccine against Covid-19 has been developed and is being tested. Additionally, the article mentions that several companies and academic institutions are working on Covid-19 vaccines, which further supports the existence of a vaccine.",,,1,['deepseek/deepseek-r1'],17.0,17.0,5.0,5.0,5.0,1.0,1.0
835_mt,"This photograph shows a spray vaccine against Covid, manufactured by Pfizer in China.",ro_mt_en,2020-12-21,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,replace,small_factcheck_v1,"The claim states that the photograph shows a spray vaccine against Covid, manufactured by Pfizer in China. However, the evidence provided does not support this claim. The first evidence document discusses the development of vaccines against Covid-19, but it does not mention Pfizer or a spray vaccine. The second evidence document discusses the development of vaccines against Covid-19, including mRNA vaccines and adenoviral vector platforms, but it does not mention Pfizer or a spray vaccine. Therefore, the claim is refuted by the lack of evidence supporting it.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
